criterion,criterion_params,rule,rule_params,n_free_params,FRR,FRR_wilson_hi,indeterminate_rate,indeterminate_wilson_hi,power_M1_a1,power_M2_a1,power_M3_a1,power_M1_a1_wilson_lo,power_M2_a1_wilson_lo,power_M3_a1_wilson_lo,power_M1_a2,power_M2_a2,power_M3_a2,misattr_M1,misattr_M2,misattr_M3,monotone_M1,monotone_M2,monotone_M3,alpha_star_M1,alpha_star_M2,alpha_star_M3,admissible
C4,{},P1,"{'ratio': 0.9, 'w': 18}",2,0.027777777777777776,0.045322004060852954,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.1,0.005555555555555556,0.03333333333333333,True,True,True,,,,False
C4,{},P1,"{'ratio': 0.9, 'w': 20}",2,0.005555555555555556,0.01620503920082439,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.03888888888888889,0.005555555555555556,0.011111111111111112,True,True,True,,,,False
C4,{},P1,"{'ratio': 0.9, 'w': 24}",2,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,False
C4,{},P1,"{'ratio': 0.95, 'w': 15}",2,0.1111111111111111,0.1404133084472674,0.0,0.00706356376180703,0.0,0.0,0.15,0.0,0.0,0.10518222287075336,0.05,0.06666666666666667,0.7666666666666667,0.24074074074074073,0.13333333333333333,0.18333333333333332,True,True,True,,,,False
C4,{},P1,"{'ratio': 0.95, 'w': 18}",2,0.05,0.07176953697013412,0.0,0.00706356376180703,0.0,0.0,0.016666666666666666,0.0,0.0,0.005684086620487436,0.0,0.0,0.36666666666666664,0.11666666666666667,0.027777777777777776,0.05555555555555555,True,True,True,,,,False
C4,{},P1,"{'ratio': 0.95, 'w': 20}",2,0.022222222222222223,0.03843717901432376,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.016666666666666666,0.022222222222222223,True,True,True,,,,False
C4,{},P1,"{'ratio': 0.95, 'w': 24}",2,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.005555555555555556,0.0,True,True,True,,,,False
C4,{},P1,"{'ratio': 0.98, 'w': 15}",2,0.15,0.18258397902414125,0.0,0.00706356376180703,0.016666666666666666,0.03333333333333333,0.2,0.005684086620487436,0.015364790984832805,0.14810873506719885,0.13333333333333333,0.08333333333333333,0.8333333333333334,0.31296296296296294,0.16111111111111112,0.2611111111111111,False,False,False,,,2.0,False
C4,{},P1,"{'ratio': 0.98, 'w': 18}",2,0.06666666666666667,0.09091432333311936,0.0,0.00706356376180703,0.0,0.0,0.03333333333333333,0.0,0.0,0.015364790984832805,0.05,0.0,0.45,0.15185185185185185,0.03888888888888889,0.08333333333333333,True,True,True,,,,False
C4,{},P1,"{'ratio': 0.98, 'w': 20}",2,0.027777777777777776,0.045322004060852954,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.07592592592592592,0.022222222222222223,0.022222222222222223,True,True,True,,,,False
C4,{},P1,"{'ratio': 0.98, 'w': 24}",2,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.005555555555555556,0.005555555555555556,0.005555555555555556,True,True,True,,,,False
C4,{},P2,{'q': 0.05},1,0.005555555555555556,0.01620503920082439,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.03888888888888889,0.005555555555555556,0.011111111111111112,True,True,True,,,,False
C4,{},P2,{'q': 0.01},1,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.005555555555555556,True,True,True,,,,False
C4,{},P2,{'q': 0.001},1,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,,,,False
C4,{},P3,"{'m': 0.05, 'f': 0.5}",2,0.06111111111111111,0.08458016822203458,0.0,0.00706356376180703,0.0,0.0,0.05,0.0,0.0,0.026525138483007187,0.0,0.0,0.5444444444444444,0.18888888888888888,0.08888888888888889,0.10555555555555556,True,True,True,,,,False
C4,{},P3,"{'m': 0.05, 'f': 0.6}",2,0.027777777777777776,0.045322004060852954,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.10185185185185185,0.005555555555555556,0.03333333333333333,True,True,True,,,,False
C4,{},P3,"{'m': 0.05, 'f': 0.67}",2,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.022222222222222223,0.0,0.005555555555555556,True,True,True,,,,False
C4,{},P3,"{'m': 0.1, 'f': 0.5}",2,0.06111111111111111,0.08458016822203458,0.0,0.00706356376180703,0.0,0.0,0.03333333333333333,0.0,0.0,0.015364790984832805,0.0,0.0,0.4777777777777778,0.16111111111111112,0.06111111111111111,0.08333333333333333,True,True,True,,,,False
C4,{},P3,"{'m': 0.1, 'f': 0.6}",2,0.027777777777777776,0.045322004060852954,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.10185185185185185,0.005555555555555556,0.03333333333333333,True,True,True,,,,False
C4,{},P3,"{'m': 0.1, 'f': 0.67}",2,0.0,0.00706356376180703,0.0,0.00706356376180703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.022222222222222223,0.0,0.005555555555555556,True,True,True,,,,False
